id,categ_id/id,name,no_quantity,purchase_ok,sale_ok,lst_price,taxes_id/id,supplier_taxes_id/id
scenario.product_depil_femmes_forfait_visage_menton_forfait_6_séances,scenario.product_category_depil_femmes_forfait_visage,Dépilation Menton Forfait 6 Séances (zone Hormono-dépendante) Femme,True,False,True,208.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_visage_menton,scenario.product_category_depil_femmes_seance_visage,Dépilation Menton 1 Séance (zone Hormono-dépendante) Femme,True,False,True,41.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_visage_menton_xl,scenario.product_category_depil_femmes_seance_visage,Dépilation Menton XL 1 Séance (zone Hormono-dépendante) Femme,True,False,True,58.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_forfait_visage_menton_xl_forfait_6_séances,scenario.product_category_depil_femmes_forfait_visage,Dépilation Menton XL Forfait 6 Séances (zone Hormono-dépendante) Femme,True,False,True,291.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_visage_nuque_forfait_6_séances,scenario.product_category_depil_hommes_forfait_visage,Dépilation Nuque Forfait 6 Séances (zone Hormono-dépendante) Homme,True,False,True,333.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_visage_nuque,scenario.product_category_depil_femmes_seance_visage,Dépilation Nuque 1 Séance (zone Hormono-dépendante) Femme,True,False,True,66.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_visage_nuque,scenario.product_category_depil_hommes_seance_visage,Dépilation Nuque 1 Séance (zone Hormono-dépendante) Homme,True,False,True,66.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_pieds,scenario.product_category_depil_femmes_seance,Dépilation Pieds 1 Séance Femme,True,False,True,66.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_pieds,scenario.product_category_depil_hommes_seance,Dépilation Pieds 1 Séance Homme,True,False,True,78.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_forfait_jambe_pieds,scenario.product_category_depil_femmes_forfait_jambe,Dépilation Pieds Femme,True,False,True,333.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_jambe_pieds,scenario.product_category_depil_hommes_forfait_jambe,Dépilation Pieds Homme,True,False,True,391.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_visage_pommettes,scenario.product_category_depil_hommes_seance_visage,Dépilation Pommettes 1 Séance Homme,True,False,True,60,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_visage_pommettes,scenario.product_category_depil_hommes_forfait_visage,Dépilation Pommettes Homme,True,False,True,300,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_jambe_rond_de_fesses,scenario.product_category_depil_femmes_seance_jambe,Dépilation Rond De Fesses 1 Séance Femme,True,False,True,75,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_forfait_jambe_rond_de_fesses,scenario.product_category_depil_femmes_forfait_jambe,Dépilation Rond De Fesses Femme,True,False,True,375,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_seance_maillot_sillon_inter-fessier,scenario.product_category_depil_femmes_seance_maillot,Dépilation Sillon Inter-fessier 1 Séance Femme,True,False,True,50,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_maillot_sillon_inter-fessier,scenario.product_category_depil_hommes_seance_maillot,Dépilation Sillon Inter-fessier 1 Séance Homme,True,False,True,58.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_femmes_forfait_maillot_sillon_inter-fessier,scenario.product_category_depil_femmes_forfait_maillot,Dépilation Sillon Inter-fessier Femme,True,False,True,250,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_maillot_sillon_inter-fessier,scenario.product_category_depil_hommes_forfait_maillot,Dépilation Sillon Inter-fessier Homme,True,False,True,291.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_torse_et_ventre,scenario.product_category_depil_hommes_seance,Dépilation Torse Et Ventre 1 Séance (zone Hormono-dépendante) Homme,True,False,True,216.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_seance_torse,scenario.product_category_depil_hommes_seance,Dépilation Torse 1 Séance (zone Hormono-dépendante) Homme,True,False,True,126.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_torse_et_ventre_forfait_6_séances,scenario.product_category_depil_hommes_forfait,Dépilation Torse Et Ventre Forfait 6 Séances (zone Hormono-dépendante) Homme,True,False,True,103.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_torse_forfait_6_séances,scenario.product_category_depil_hommes_forfait,Dépilation Torse Forfait 6 Séances (zone Hormono-dépendante) Homme,True,False,True,633.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
scenario.product_depil_hommes_forfait_ventre_forfait_6_séances,scenario.product_category_depil_hommes_forfait,Dépilation Ventre Forfait 6 Séances (zone Hormono-dépendante) Homme,True,False,True,633.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%_Services,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS","scenario.account_tax_purchase_agency_ch_c1_TVA_8_0%_sur_achat_B&S__TN_,scenario.account_tax_purchase_agency_be_c1_21%_Services,scenario.account_tax_purchase_agency_center1_TVA_déductible__achat__20_0%,scenario.account_tax_purchase_agency_lu_c1_Achat_Prestations_17%___Pays,scenario.account_tax_sale_agency_mx_c1_IVA_16%__VENTAS"
